ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
24745,16-25,male,0-9y,none,poverty,0.373409935,before 2015,0,1,32765,9000.0,sedan,0,0,0,0
24782,16-25,male,0-9y,high school,middle class,0.644516086,after 2015,0,0,10238,,sedan,0,0,0,0
24832,65+,male,10-19y,university,upper class,0.512299237,after 2015,1,1,32765,8000.0,sedan,3,0,2,0
24843,16-25,male,0-9y,high school,poverty,0.365176774,before 2015,0,1,10238,7000.0,sedan,0,0,0,1
24851,16-25,male,0-9y,none,poverty,,before 2015,1,0,32765,12000.0,sedan,0,0,0,1
24977,16-25,female,0-9y,high school,poverty,0.132881119,before 2015,0,0,32765,11000.0,sedan,0,0,0,1
25025,26-39,female,10-19y,university,middle class,0.583363216,after 2015,0,0,32765,9000.0,sports car,3,0,1,0
25072,16-25,female,0-9y,high school,poverty,0.503924515,before 2015,0,0,32765,13000.0,sedan,0,0,0,1
25092,16-25,female,0-9y,high school,upper class,0.733517355,after 2015,0,0,10238,16000.0,sedan,0,0,0,0
25215,65+,female,0-9y,high school,upper class,0.708900177,after 2015,0,1,10238,11000.0,sedan,0,0,0,0
25377,26-39,male,0-9y,university,upper class,0.638453759,after 2015,1,1,10238,7000.0,sedan,0,0,0,0
25407,16-25,male,0-9y,none,poverty,0.2992844,before 2015,0,1,32765,13000.0,sedan,0,0,0,1
25415,16-25,male,0-9y,none,poverty,0.255004745,before 2015,0,1,32765,10000.0,sedan,0,0,0,1
25459,65+,female,30y+,university,upper class,0.59827964,before 2015,1,1,32765,9000.0,sedan,10,1,5,0
25547,16-25,female,0-9y,none,poverty,0.341275583,before 2015,0,1,32765,12000.0,sedan,0,0,0,1
25584,40-64,female,10-19y,high school,upper class,0.576642461,after 2015,0,1,10238,13000.0,sedan,1,0,0,0
25825,16-25,male,0-9y,none,poverty,,before 2015,0,1,10238,15000.0,sedan,0,0,0,1
25908,16-25,female,0-9y,none,poverty,0.358401414,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
25949,26-39,male,10-19y,high school,working class,0.429465354,before 2015,1,0,10238,12000.0,sedan,3,0,3,1
25959,40-64,male,0-9y,university,upper class,0.593342529,before 2015,1,1,10238,11000.0,sports car,0,0,0,1
26068,40-64,male,10-19y,high school,middle class,0.469297656,before 2015,1,1,32765,8000.0,sedan,2,0,0,0
26194,65+,male,20-29y,high school,middle class,0.507509103,before 2015,0,0,10238,14000.0,sedan,4,1,6,0
26228,40-64,male,20-29y,university,upper class,0.674187367,before 2015,1,1,92101,7000.0,sedan,1,0,1,0
26248,40-64,male,20-29y,high school,upper class,0.630571688,after 2015,1,1,92101,10000.0,sports car,4,1,4,1
26255,40-64,female,0-9y,university,upper class,0.641252644,before 2015,0,1,32765,10000.0,sedan,0,0,0,0
26272,16-25,male,0-9y,university,working class,0.333394133,before 2015,0,0,10238,15000.0,sedan,0,0,0,0
26331,26-39,male,10-19y,university,upper class,0.622872446,after 2015,1,1,32765,11000.0,sedan,4,0,0,0
26345,65+,female,30y+,high school,upper class,0.642813327,after 2015,1,0,92101,14000.0,sedan,1,0,1,0
26402,26-39,female,10-19y,none,poverty,0.513140257,before 2015,0,1,10238,11000.0,sedan,2,0,1,0
26485,65+,male,30y+,university,upper class,0.609898047,before 2015,1,1,32765,,sedan,12,0,5,0
26510,40-64,female,20-29y,university,upper class,0.659526333,after 2015,1,1,32765,7000.0,sedan,2,0,0,0
26559,40-64,male,0-9y,high school,upper class,0.703482237,after 2015,1,1,32765,8000.0,sedan,0,0,0,0
26569,26-39,male,0-9y,high school,middle class,0.470180282,after 2015,0,1,10238,13000.0,sedan,0,0,0,1
26625,16-25,female,0-9y,university,poverty,0.520760374,before 2015,1,1,32765,,sedan,0,0,0,1
26634,65+,male,20-29y,university,upper class,0.522782207,before 2015,0,1,32765,13000.0,sedan,6,0,0,1
26675,40-64,male,0-9y,none,working class,0.508382297,before 2015,0,1,10238,15000.0,sedan,0,0,0,1
26688,26-39,Female,10-19y,high school,middle class,0.555193978,after 2015,0,1,10238,12000.0,sedan,2,0,3,0
26790,40-64,male,10-19y,none,middle class,,after 2015,1,1,10238,15000.0,sedan,0,0,2,0
26816,26-39,male,10-19y,university,upper class,0.459554433,after 2015,1,1,32765,6000.0,sedan,5,0,1,0
26836,40-64,female,10-19y,university,upper class,0.665757984,before 2015,1,1,10238,,sedan,1,0,0,0
26848,65+,female,30y+,university,upper class,0.637360078,after 2015,1,1,32765,9000.0,sedan,5,1,1,0
26883,26-39,female,0-9y,university,upper class,0.618300294,after 2015,1,1,92101,13000.0,sedan,0,0,0,0
26925,65+,male,10-19y,high school,upper class,0.666100074,after 2015,0,1,10238,,sedan,0,1,0,0
26981,16-25,female,0-9y,university,middle class,0.530019635,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
27119,65+,male,0-9y,university,upper class,0.565906795,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
27172,40-64,male,20-29y,university,upper class,,before 2015,1,0,10238,12000.0,sedan,3,0,2,0
27276,40-64,female,20-29y,high school,upper class,0.725625592,after 2015,1,1,32765,5000.0,sedan,2,0,0,0
27358,16-25,male,0-9y,high school,poverty,0.289227805,before 2015,0,1,32765,9000.0,sedan,0,0,0,1
27406,26-39,female,10-19y,high school,middle class,,before 2015,0,0,92101,13000.0,sedan,1,0,0,0
27492,65+,male,30y+,high school,upper class,0.61293909,after 2015,1,1,10238,8000.0,sedan,3,0,3,0
27524,26-39,male,10-19y,high school,middle class,,before 2015,0,1,32765,10000.0,sedan,1,0,1,1
27653,26-39,Male,0-9y,university,middle class,0.539339218,after 2015,0,1,32765,11000.0,sedan,0,0,0,0
27698,26-39,male,10-19y,university,upper class,0.513186592,before 2015,1,1,10238,15000.0,sedan,2,0,2,0
27742,16-25,male,0-9y,high school,poverty,0.235802982,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
27809,26-39,Male,10-19y,university,upper class,0.701106422,before 2015,0,0,10238,16000.0,sedan,0,0,2,1
28109,40-64,male,20-29y,university,upper class,0.570277671,before 2015,1,0,32765,7000.0,sedan,5,1,4,0
28132,16-25,male,0-9y,high school,working class,0.270178089,after 2015,0,0,10238,13000.0,sedan,0,0,0,1
28229,16-25,male,0-9y,university,middle class,0.305465066,before 2015,0,1,10238,13000.0,sedan,0,0,0,1
28477,40-64,male,20-29y,high school,working class,,before 2015,0,1,10238,12000.0,sedan,3,0,6,0
28541,26-39,male,10-19y,none,working class,0.495276742,before 2015,0,0,10238,12000.0,sedan,1,0,3,1
28555,26-39,male,10-19y,university,upper class,,after 2015,1,1,10238,6000.0,sedan,3,0,1,0
28652,65+,male,30y+,university,upper class,,before 2015,1,1,32765,8000.0,sedan,11,0,3,0
28846,26-39,male,10-19y,university,working class,0.446678846,before 2015,1,1,32765,5000.0,sedan,6,0,1,0
28851,26-39,male,10-19y,high school,poverty,0.4087795,before 2015,0,0,21217,13000.0,sedan,1,0,1,1
28879,65+,male,30y+,university,upper class,,after 2015,1,1,10238,9000.0,sedan,8,0,4,0
28882,26-39,female,10-19y,university,middle class,,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
28902,26-39,female,0-9y,high school,upper class,0.678981655,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
29008,65+,male,20-29y,high school,upper class,0.551661492,before 2015,1,1,32765,12000.0,sedan,5,0,0,0
29071,40-64,female,20-29y,high school,middle class,0.658763469,before 2015,0,1,21217,10000.0,sedan,1,0,1,1
29218,16-25,MALE,0-9y,none,poverty,0.515333459,before 2015,0,0,92101,12000.0,sedan,0,0,0,1
29307,26-39,female,10-19y,high school,middle class,,before 2015,0,1,32765,12000.0,sedan,2,1,0,1
29449,40-64,male,20-29y,high school,upper class,0.627162355,after 2015,1,1,32765,8000.0,sedan,5,1,1,0
29534,40-64,male,0-9y,university,upper class,0.57243062,before 2015,1,0,10238,13000.0,sedan,0,0,0,1
29709,16-25,male,0-9y,university,middle class,0.394476122,before 2015,0,0,21217,20000.0,sedan,0,0,0,1
30012,40-64,male,0-9y,university,upper class,0.736127751,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
30051,40-64,male,20-29y,university,upper class,0.630206206,after 2015,1,1,10238,12000.0,sedan,3,0,3,0
30163,26-39,male,0-9y,none,poverty,0.486335655,before 2015,0,0,10238,,sedan,0,0,0,1
30215,16-25,female,0-9y,high school,poverty,0.354326542,before 2015,0,0,10238,12000.0,sedan,0,0,0,1
30313,40-64,male,10-19y,high school,middle class,0.621809345,before 2015,1,1,10238,11000.0,sedan,1,0,0,0
30424,40-64,male,20-29y,none,middle class,0.505390599,before 2015,1,1,10238,7000.0,sedan,3,2,1,0
30482,65+,male,30y+,none,middle class,0.715571334,before 2015,1,1,10238,6000.0,sedan,3,1,5,0
30599,40-64,male,10-19y,university,upper class,0.558915157,after 2015,1,1,10238,12000.0,sedan,5,0,2,0
30606,40-64,male,20-29y,high school,working class,,before 2015,0,1,10238,13000.0,sedan,7,0,3,0
30802,65+,female,0-9y,university,upper class,0.590250067,after 2015,1,1,10238,12000.0,sedan,0,0,0,0
30983,65+,male,30y+,university,upper class,0.608083108,before 2015,1,1,10238,8000.0,sedan,6,0,3,0
30993,40-64,female,20-29y,university,upper class,0.542637655,after 2015,0,1,10238,9000.0,sedan,1,0,0,0
31026,26-39,male,0-9y,none,poverty,0.412151245,before 2015,0,1,10238,8000.0,sedan,0,0,0,1
31121,26-39,male,0-9y,high school,working class,0.425786907,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
31403,26-39,female,10-19y,high school,working class,0.418369455,before 2015,1,0,10238,11000.0,sedan,1,0,1,0
31557,40-64,female,20-29y,university,upper class,0.638272783,before 2015,1,1,10238,8000.0,sedan,3,0,6,0
31615,40-64,male,10-19y,high school,middle class,0.554380522,before 2015,1,1,10238,10000.0,sedan,0,0,1,0
31654,65+,male,30y+,university,upper class,0.469848777,after 2015,0,1,10238,12000.0,sedan,8,1,10,0
31713,65+,female,30y+,university,upper class,0.594337557,before 2015,1,1,92101,9000.0,sedan,0,1,0,0
31928,40-64,male,20-29y,high school,upper class,0.761227434,after 2015,0,1,32765,12000.0,sedan,10,0,2,0
31975,65+,female,10-19y,university,upper class,,after 2015,1,1,32765,12000.0,sedan,0,1,1,0
32066,26-39,female,10-19y,high school,middle class,0.626940866,before 2015,0,0,10238,17000.0,sedan,0,0,1,1
32207,40-64,female,20-29y,high school,working class,0.448194743,before 2015,1,1,10238,12000.0,sedan,0,0,1,0
32252,16-25,female,0-9y,high school,poverty,0.502899127,before 2015,0,0,92101,13000.0,sedan,0,0,0,1
32277,26-39,female,10-19y,none,poverty,0.176114966,before 2015,0,1,10238,17000.0,sedan,1,0,2,1
32376,26-39,female,10-19y,high school,middle class,0.581750237,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
32471,26-39,female,10-19y,none,poverty,0.350399576,before 2015,0,0,10238,15000.0,sedan,0,1,0,0
32500,26-39,male,10-19y,university,upper class,0.502944292,before 2015,1,1,92101,13000.0,sedan,0,1,0,0
32523,65+,male,10-19y,high school,upper class,0.729218566,after 2015,1,1,10238,12000.0,sedan,1,0,0,0
32551,16-25,male,0-9y,none,poverty,0.246950516,before 2015,0,1,10238,9000.0,sedan,0,0,0,1
32633,26-39,male,10-19y,none,middle class,0.424844073,after 2015,0,1,10238,13000.0,sedan,2,0,2,0
32768,65+,male,30y+,university,upper class,0.633592894,before 2015,1,1,32765,7000.0,sedan,10,1,2,0
33022,40-64,male,20-29y,university,upper class,0.697462013,after 2015,0,1,92101,13000.0,sedan,0,1,5,0
33096,65+,male,0-9y,university,upper class,0.553776133,before 2015,1,1,10238,12000.0,sedan,0,0,0,0
33483,65+,male,10-19y,university,upper class,0.765285709,after 2015,1,1,10238,10000.0,sedan,2,0,1,0
33610,16-25,male,0-9y,none,poverty,0.492302095,before 2015,0,0,10238,17000.0,sedan,0,0,0,1
33658,40-64,female,20-29y,university,upper class,,after 2015,1,1,10238,11000.0,sedan,1,1,0,0
33697,26-39,male,10-19y,none,poverty,0.453097215,before 2015,0,0,92101,18000.0,sedan,3,0,1,1
34015,26-39,MALE,10-19y,university,working class,,after 2015,0,0,10238,11000.0,sedan,1,0,1,0
34082,16-25,male,0-9y,university,working class,0.371964913,before 2015,1,0,10238,14000.0,sedan,0,0,0,1
34367,16-25,female,0-9y,none,poverty,0.357766196,before 2015,0,0,10238,12000.0,sedan,0,0,0,1
34444,26-39,male,10-19y,university,upper class,0.453232165,after 2015,0,0,10238,9000.0,sedan,1,0,2,0
34516,26-39,male,10-19y,none,poverty,0.251388176,before 2015,0,0,10238,,sedan,0,0,0,1
34569,40-64,male,20-29y,university,upper class,0.594733912,after 2015,0,1,10238,11000.0,sedan,5,0,5,0
34607,40-64,female,10-19y,university,upper class,0.557175844,before 2015,0,0,10238,14000.0,sedan,1,0,0,0
34708,40-64,female,20-29y,university,upper class,0.668457115,before 2015,1,1,32765,11000.0,sedan,4,3,0,0
34729,26-39,female,10-19y,high school,middle class,0.544838074,after 2015,1,1,10238,13000.0,sedan,1,0,0,0
34790,16-25,female,0-9y,none,poverty,0.188239943,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
34995,40-64,female,20-29y,high school,upper class,0.672743874,before 2015,1,0,10238,15000.0,sedan,1,0,0,0
35009,16-25,male,0-9y,none,working class,0.324056949,before 2015,1,1,32765,9000.0,sedan,0,0,0,1
35012,40-64,male,20-29y,none,working class,0.421740641,before 2015,0,1,10238,10000.0,sedan,5,0,4,0
35051,26-39,Female,0-9y,high school,working class,0.242856647,before 2015,1,1,10238,11000.0,sedan,0,0,0,0
35060,65+,female,0-9y,university,upper class,0.549598209,after 2015,0,1,10238,12000.0,sedan,0,0,0,1
35525,65+,Female,0-9y,university,upper class,0.613068136,before 2015,0,1,32765,8000.0,sedan,0,0,0,1
35676,40-64,Female,20-29y,high school,middle class,0.46818628,before 2015,1,1,32765,10000.0,sedan,2,0,0,0
35732,26-39,female,10-19y,high school,working class,0.325622419,before 2015,0,1,10238,14000.0,sedan,0,0,0,0
35846,26-39,female,10-19y,none,middle class,0.536232105,before 2015,0,1,10238,13000.0,sedan,1,1,0,0
35975,16-25,male,0-9y,university,middle class,0.44013343,after 2015,0,0,10238,15000.0,sedan,0,0,0,0
36065,16-25,male,0-9y,none,poverty,0.449014125,before 2015,0,1,10238,14000.0,sedan,0,0,0,0
36103,40-64,male,20-29y,high school,middle class,0.610155999,after 2015,0,1,10238,10000.0,sedan,6,0,6,0
36193,26-39,female,10-19y,high school,working class,,before 2015,1,1,21217,11000.0,sedan,5,1,0,1
36282,16-25,female,0-9y,university,working class,0.446476136,before 2015,0,1,10238,10000.0,sedan,0,0,0,0
36313,26-39,male,10-19y,high school,working class,0.549445938,before 2015,0,1,10238,14000.0,sedan,1,0,0,1
36613,26-39,male,10-19y,university,working class,0.589779347,before 2015,0,0,92101,18000.0,sedan,2,1,0,1
36667,26-39,female,10-19y,high school,middle class,0.471135618,before 2015,0,0,10238,12000.0,sedan,4,0,1,0
36679,40-64,male,20-29y,university,upper class,0.638866998,after 2015,0,0,10238,16000.0,sedan,3,1,2,0
36749,40-64,Female,10-19y,university,upper class,0.496663748,after 2015,0,1,10238,14000.0,sedan,0,0,1,0
36944,65+,female,30y+,high school,middle class,0.437313012,after 2015,1,0,10238,12000.0,sedan,1,0,6,0
37021,16-25,female,0-9y,high school,working class,0.455519499,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
37454,26-39,female,0-9y,high school,working class,0.524146466,before 2015,0,0,10238,17000.0,sedan,0,0,0,1
37519,65+,female,0-9y,university,upper class,0.560541352,before 2015,1,1,32765,3000.0,sedan,0,0,0,1
37552,40-64,female,10-19y,high school,upper class,0.677058753,before 2015,1,1,10238,7000.0,sedan,1,0,3,0
37568,26-39,female,10-19y,none,poverty,0.282273795,before 2015,0,0,32765,12000.0,sedan,2,0,0,1
37612,16-25,female,0-9y,high school,middle class,,after 2015,1,1,32765,13000.0,sedan,0,0,0,1
37656,65+,male,30y+,high school,middle class,0.199586265,before 2015,1,1,10238,8000.0,sedan,6,1,6,0
37701,26-39,male,10-19y,high school,poverty,0.350298676,before 2015,0,1,10238,13000.0,sedan,0,1,1,1
37712,26-39,female,10-19y,high school,working class,,before 2015,0,1,32765,,sedan,3,1,3,1
37956,26-39,female,10-19y,high school,middle class,0.557399602,before 2015,0,1,32765,6000.0,sedan,1,0,0,0
38164,40-64,male,10-19y,high school,working class,0.486157172,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
38189,65+,female,30y+,university,upper class,0.690222347,after 2015,1,1,32765,8000.0,sedan,4,0,2,0
38215,65+,female,10-19y,high school,upper class,0.715645067,after 2015,1,1,10238,12000.0,sedan,1,0,0,0
38234,26-39,male,0-9y,none,working class,,before 2015,0,0,10238,15000.0,sedan,0,0,0,1
38241,26-39,female,10-19y,university,middle class,0.397782813,before 2015,1,1,10238,10000.0,sedan,1,0,2,0
38261,65+,male,20-29y,high school,middle class,0.430824742,after 2015,1,1,32765,5000.0,sedan,9,2,0,0
38503,65+,female,30y+,university,upper class,0.541495945,before 2015,0,1,32765,11000.0,sedan,7,0,1,0
38580,16-25,male,0-9y,high school,working class,0.324985822,before 2015,0,0,32765,15000.0,sedan,0,0,0,1
38769,40-64,female,20-29y,high school,upper class,0.670592863,before 2015,1,0,10238,13000.0,sedan,0,0,0,0
38798,40-64,female,10-19y,high school,middle class,0.574636895,before 2015,0,1,10238,,sedan,2,0,1,0
38823,16-25,male,0-9y,none,poverty,0.431402341,before 2015,0,0,32765,14000.0,sedan,0,0,0,1
38931,40-64,male,0-9y,high school,upper class,,after 2015,1,1,10238,12000.0,sedan,0,0,0,0
38960,16-25,MALE,0-9y,high school,poverty,0.297150711,before 2015,0,1,10238,13000.0,sports car,0,0,0,1
39077,26-39,female,10-19y,none,poverty,0.454075345,before 2015,0,1,32765,10000.0,sedan,2,0,1,1
39165,26-39,male,10-19y,none,middle class,0.632036234,after 2015,0,1,10238,11000.0,sedan,3,0,2,0
39271,16-25,female,0-9y,high school,working class,0.477052431,after 2015,0,1,10238,15000.0,sedan,0,0,0,1
39284,65+,female,30y+,none,upper class,0.632233654,before 2015,1,1,10238,12000.0,sedan,5,1,2,0
39296,26-39,female,0-9y,high school,middle class,0.461108303,after 2015,1,1,32765,9000.0,sedan,0,0,0,0
39440,26-39,female,0-9y,none,middle class,0.469389776,before 2015,0,0,10238,15000.0,sedan,0,0,0,0
39511,16-25,female,0-9y,high school,working class,0.48904495,before 2015,1,1,10238,11000.0,sedan,0,0,0,1
39529,40-64,male,20-29y,university,upper class,0.625041325,before 2015,1,1,92101,,sedan,1,0,1,0
39537,16-25,male,0-9y,university,upper class,0.660212051,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
39690,40-64,female,0-9y,high school,upper class,0.579288083,before 2015,1,1,10238,13000.0,sedan,0,0,0,0
39708,16-25,male,0-9y,high school,poverty,0.410984104,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
39769,65+,female,30y+,university,upper class,0.706300902,before 2015,0,1,32765,13000.0,sedan,3,0,0,0
39893,40-64,female,20-29y,none,middle class,0.47126856,before 2015,1,1,10238,7000.0,sedan,4,0,0,0
39903,16-25,female,0-9y,high school,working class,0.513051345,after 2015,0,0,10238,16000.0,sedan,0,0,0,0
40228,26-39,Male,10-19y,none,working class,0.693921872,before 2015,0,1,32765,11000.0,sedan,2,0,0,1
40343,65+,male,10-19y,high school,upper class,0.64585848,after 2015,1,1,92101,11000.0,sedan,2,0,0,0
40390,26-39,female,10-19y,high school,middle class,0.475817538,before 2015,1,1,32765,7000.0,sedan,0,0,0,0
40440,40-64,male,10-19y,high school,upper class,0.432808675,before 2015,1,1,32765,12000.0,sedan,2,0,0,0
40583,26-39,female,10-19y,university,working class,,before 2015,0,1,10238,15000.0,sedan,0,0,0,0
40708,26-39,male,0-9y,university,middle class,0.442627581,before 2015,1,1,10238,11000.0,sedan,0,0,0,1
40715,65+,female,30y+,high school,middle class,0.424879844,after 2015,1,1,10238,10000.0,sedan,2,0,2,0
40785,16-25,female,0-9y,university,working class,0.492400151,before 2015,1,1,10238,15000.0,sedan,0,0,0,1
40864,40-64,male,0-9y,university,upper class,0.53560414,before 2015,1,0,32765,8000.0,sedan,0,0,0,1
40936,26-39,female,10-19y,university,working class,0.584725195,before 2015,0,0,32765,11000.0,sedan,1,0,0,1
40972,65+,female,30y+,university,upper class,0.43333212,after 2015,0,1,10238,11000.0,sedan,3,0,2,0
41036,40-64,male,20-29y,university,upper class,0.528943945,after 2015,0,1,10238,,sedan,2,0,4,0
41135,40-64,female,20-29y,university,upper class,0.608145891,before 2015,1,0,32765,8000.0,sedan,2,1,0,0
41172,65+,female,30y+,high school,upper class,0.558304504,before 2015,1,1,10238,7000.0,sedan,2,1,0,0
41325,40-64,male,20-29y,high school,poverty,0.115402476,before 2015,0,0,32765,16000.0,sedan,2,0,0,1
41412,26-39,male,10-19y,none,working class,,before 2015,0,0,10238,12000.0,sedan,3,0,2,0
